x,y
1.0,0.07848101265822785
0.967741935483871,0.09174311926605505
0.9354838709677419,0.29
0.9032258064516129,0.28865979381443296
0.8709677419354839,0.3103448275862069
0.8387096774193549,0.3939393939393939
0.8064516129032258,0.38461538461538464
0.7741935483870968,0.42105263157894735
0.7419354838709677,0.4339622641509434
0.7096774193548387,0.44
0.6774193548387096,0.4666666666666667
0.6451612903225806,0.46511627906976744
0.6129032258064516,0.475
0.5806451612903226,0.46153846153846156
0.5483870967741935,0.6296296296296297
0.5161290322580645,0.64
0.4838709677419355,0.6818181818181818
0.45161290322580644,0.6666666666666666
0.41935483870967744,0.65
0.3870967741935484,0.631578947368421
0.3548387096774194,0.6470588235294118
0.3225806451612903,0.625
0.2903225806451613,0.6428571428571429
0.25806451612903225,0.6666666666666666
0.22580645161290322,0.6363636363636364
0.1935483870967742,0.6666666666666666
0.16129032258064516,0.7142857142857143
0.12903225806451613,0.6666666666666666
0.0967741935483871,0.75
0.06451612903225806,1.0
0.03225806451612903,1.0
0.0,1.0
