x,y
1.0,0.22388059701492538
0.9666666666666667,0.26605504587155965
0.9333333333333333,0.3111111111111111
0.9,0.30337078651685395
0.8666666666666667,0.32098765432098764
0.8333333333333334,0.352112676056338
0.8,0.36923076923076925
0.7666666666666667,0.359375
0.7333333333333333,0.3548387096774194
0.7,0.35
0.6666666666666666,0.37037037037037035
0.6333333333333333,0.3584905660377358
0.6,0.47368421052631576
0.5666666666666667,0.4594594594594595
0.5333333333333333,0.47058823529411764
0.5,0.5769230769230769
0.4666666666666667,0.6363636363636364
0.43333333333333335,0.6842105263157895
0.4,0.75
0.36666666666666664,0.7333333333333333
0.3333333333333333,0.7142857142857143
0.3,0.6923076923076923
0.26666666666666666,0.6666666666666666
0.23333333333333334,0.7
0.2,0.6666666666666666
0.16666666666666666,0.7142857142857143
0.13333333333333333,0.6666666666666666
0.1,0.6
0.06666666666666667,0.5
0.03333333333333333,0.3333333333333333
0.0,1.0
