x,y
1.0,0.07109004739336493
0.9666666666666667,0.07268170426065163
0.9333333333333333,0.11155378486055777
0.9,0.16666666666666666
0.8666666666666667,0.16883116883116883
0.8333333333333334,0.16666666666666666
0.8,0.2033898305084746
0.7666666666666667,0.20535714285714285
0.7333333333333333,0.20754716981132076
0.7,0.25
0.6666666666666666,0.29850746268656714
0.6333333333333333,0.3333333333333333
0.6,0.32142857142857145
0.5666666666666667,0.3148148148148148
0.5333333333333333,0.3404255319148936
0.5,0.3488372093023256
0.4666666666666667,0.3684210526315789
0.43333333333333335,0.3611111111111111
0.4,0.34285714285714286
0.36666666666666664,0.3333333333333333
0.3333333333333333,0.38461538461538464
0.3,0.36
0.26666666666666666,0.38095238095238093
0.23333333333333334,0.35
0.2,0.3157894736842105
0.16666666666666666,0.45454545454545453
0.13333333333333333,0.4444444444444444
0.1,0.6
0.06666666666666667,1.0
0.03333333333333333,1.0
0.0,1.0
