x,y
0.00035198873636043646,0.006535947712418301
0.0007039774727208729,0.006535947712418301
0.0010559662090813093,0.013071895424836602
0.0014079549454417458,0.0196078431372549
0.0017599436818021823,0.026143790849673203
0.0021119324181626186,0.032679738562091505
0.0024639211545230554,0.032679738562091505
0.0028159098908834917,0.0392156862745098
0.0031678986272439284,0.0457516339869281
0.0035198873636043647,0.05228758169934641
0.003871876099964801,0.05228758169934641
0.004223864836325237,0.058823529411764705
0.0045758535726856744,0.058823529411764705
0.004927842309046111,0.06535947712418301
0.005279831045406547,0.06535947712418301
0.005631819781766983,0.06535947712418301
0.00598380851812742,0.0718954248366013
0.006335797254487857,0.0784313725490196
0.006687785990848293,0.08496732026143791
0.007039774727208729,0.08496732026143791
0.007391763463569166,0.0915032679738562
0.007743752199929602,0.0915032679738562
0.008095740936290039,0.09803921568627451
0.008447729672650475,0.09803921568627451
0.008799718409010912,0.10457516339869281
0.009151707145371349,0.1111111111111111
0.009503695881731784,0.1111111111111111
0.009855684618092221,0.11764705882352941
0.010207673354452657,0.11764705882352941
0.010559662090813094,0.12418300653594772
0.010911650827173531,0.12418300653594772
0.011263639563533967,0.12418300653594772
0.011615628299894404,0.13071895424836602
0.01196761703625484,0.13725490196078433
0.012319605772615276,0.1437908496732026
0.012671594508975714,0.1503267973856209
0.013023583245336149,0.1568627450980392
0.013375571981696586,0.16339869281045752
0.013727560718057022,0.16339869281045752
0.014079549454417459,0.16339869281045752
0.014431538190777896,0.16993464052287582
0.014783526927138331,0.16993464052287582
0.015135515663498769,0.17647058823529413
0.015487504399859204,0.17647058823529413
0.01583949313621964,0.17647058823529413
0.016191481872580078,0.17647058823529413
0.016543470608940514,0.17647058823529413
0.01689545934530095,0.17647058823529413
0.017247448081661388,0.17647058823529413
0.017599436818021823,0.17647058823529413
0.01795142555438226,0.17647058823529413
0.018303414290742698,0.1830065359477124
0.018655403027103133,0.1830065359477124
0.01900739176346357,0.1830065359477124
0.019359380499824004,0.1830065359477124
0.019711369236184443,0.1830065359477124
0.02006335797254488,0.1895424836601307
0.020415346708905314,0.1895424836601307
0.020767335445265753,0.19607843137254902
0.021119324181626188,0.19607843137254902
0.021471312917986624,0.19607843137254902
0.021823301654347062,0.20261437908496732
0.022175290390707498,0.20261437908496732
0.022527279127067933,0.20261437908496732
0.02287926786342837,0.20915032679738563
0.023231256599788808,0.20915032679738563
0.023583245336149243,0.20915032679738563
0.02393523407250968,0.21568627450980393
0.024287222808870117,0.2222222222222222
0.024639211545230553,0.22875816993464052
0.024991200281590988,0.22875816993464052
0.025343189017951427,0.23529411764705882
0.025695177754311863,0.23529411764705882
0.026047166490672298,0.23529411764705882
0.026399155227032733,0.23529411764705882
0.026751143963393172,0.24183006535947713
0.027103132699753608,0.24183006535947713
0.027455121436114043,0.24183006535947713
0.027807110172474482,0.24183006535947713
0.028159098908834918,0.24836601307189543
0.028511087645195353,0.24836601307189543
0.028863076381555792,0.24836601307189543
0.029215065117916227,0.2549019607843137
0.029567053854276663,0.26143790849673204
0.029919042590637098,0.26143790849673204
0.030271031326997537,0.26143790849673204
0.030623020063357972,0.2679738562091503
0.030975008799718408,0.2679738562091503
0.03132699753607884,0.2679738562091503
0.03167898627243928,0.27450980392156865
0.03203097500879972,0.27450980392156865
0.032382963745160157,0.28104575163398693
0.03273495248152059,0.28104575163398693
0.03308694121788103,0.28104575163398693
0.03343892995424146,0.2875816993464052
0.0337909186906019,0.2875816993464052
0.03414290742696234,0.29411764705882354
0.034494896163322776,0.3006535947712418
0.03484688489968321,0.3006535947712418
0.03519887363604365,0.30718954248366015
0.03555086237240408,0.30718954248366015
0.03590285110876452,0.3137254901960784
0.03625483984512495,0.3202614379084967
0.036606828581485396,0.32679738562091504
0.03695881731784583,0.32679738562091504
0.037310806054206266,0.3333333333333333
0.0376627947905667,0.33986928104575165
0.03801478352692714,0.33986928104575165
0.03836677226328757,0.33986928104575165
0.03871876099964801,0.33986928104575165
0.03907074973600845,0.3464052287581699
0.039422738472368886,0.3464052287581699
0.03977472720872932,0.3464052287581699
0.04012671594508976,0.3464052287581699
0.04047870468145019,0.35294117647058826
0.04083069341781063,0.35294117647058826
0.04118268215417107,0.35294117647058826
0.041534670890531505,0.35294117647058826
0.04188665962689194,0.35947712418300654
0.042238648363252376,0.35947712418300654
0.04259063709961281,0.3660130718954248
0.04294262583597325,0.37254901960784315
0.04329461457233368,0.37254901960784315
0.043646603308694125,0.3790849673202614
0.04399859204505456,0.3790849673202614
0.044350580781414996,0.3790849673202614
0.04470256951777543,0.3790849673202614
0.04505455825413587,0.3790849673202614
0.0454065469904963,0.3790849673202614
0.04575853572685674,0.3790849673202614
0.04611052446321718,0.38562091503267976
0.046462513199577615,0.39215686274509803
0.04681450193593805,0.39215686274509803
0.047166490672298486,0.39215686274509803
0.04751847940865892,0.39869281045751637
0.04787046814501936,0.39869281045751637
0.04822245688137979,0.39869281045751637
0.048574445617740235,0.39869281045751637
0.04892643435410067,0.40522875816993464
0.049278423090461106,0.40522875816993464
0.04963041182682154,0.4117647058823529
0.049982400563181976,0.41830065359477125
0.05033438929954241,0.41830065359477125
0.050686378035902854,0.41830065359477125
0.05103836677226329,0.41830065359477125
0.051390355508623725,0.41830065359477125
0.05174234424498416,0.42483660130718953
0.052094332981344596,0.42483660130718953
0.05244632171770503,0.42483660130718953
0.05279831045406547,0.43137254901960786
0.05315029919042591,0.43790849673202614
0.053502287926786345,0.43790849673202614
0.05385427666314678,0.43790849673202614
0.054206265399507216,0.43790849673202614
0.05455825413586765,0.43790849673202614
0.054910242872228086,0.4444444444444444
0.05526223160858852,0.45098039215686275
0.055614220344948964,0.45098039215686275
0.0559662090813094,0.45098039215686275
0.056318197817669835,0.45098039215686275
0.05667018655403027,0.45751633986928103
0.057022175290390706,0.45751633986928103
0.05737416402675114,0.45751633986928103
0.057726152763111584,0.45751633986928103
0.05807814149947202,0.45751633986928103
0.058430130235832455,0.45751633986928103
0.05878211897219289,0.45751633986928103
0.059134107708553325,0.45751633986928103
0.05948609644491376,0.46405228758169936
0.059838085181274196,0.46405228758169936
0.06019007391763464,0.46405228758169936
0.060542062653995074,0.46405228758169936
0.06089405139035551,0.46405228758169936
0.061246040126715945,0.46405228758169936
0.06159802886307638,0.46405228758169936
0.061950017599436816,0.46405228758169936
0.06230200633579725,0.47058823529411764
0.06265399507215769,0.477124183006536
0.06300598380851813,0.48366013071895425
0.06335797254487856,0.48366013071895425
0.063709961281239,0.48366013071895425
0.06406195001759944,0.48366013071895425
0.06441393875395987,0.48366013071895425
0.06476592749032031,0.48366013071895425
0.06511791622668074,0.49019607843137253
0.06546990496304118,0.49673202614379086
0.06582189369940161,0.49673202614379086
0.06617388243576205,0.49673202614379086
0.0665258711721225,0.49673202614379086
0.06687785990848293,0.49673202614379086
