x,y
0.0,0.0
0.0017605633802816902,0.03333333333333333
0.0017605633802816902,0.03333333333333333
0.0035211267605633804,0.06666666666666667
0.007042253521126761,0.06666666666666667
0.008802816901408451,0.1
0.014084507042253521,0.1
0.01584507042253521,0.13333333333333333
0.017605633802816902,0.13333333333333333
0.01936619718309859,0.16666666666666666
0.03169014084507042,0.16666666666666666
0.03345070422535211,0.2
0.03345070422535211,0.2
0.035211267605633804,0.23333333333333334
0.035211267605633804,0.23333333333333334
0.03697183098591549,0.26666666666666666
0.04225352112676056,0.26666666666666666
0.04401408450704225,0.3
0.04401408450704225,0.3
0.045774647887323945,0.3333333333333333
0.056338028169014086,0.3333333333333333
0.058098591549295774,0.36666666666666664
0.05985915492957746,0.36666666666666664
0.061619718309859156,0.4
0.061619718309859156,0.4
0.06338028169014084,0.43333333333333335
0.06514084507042253,0.43333333333333335
0.06690140845070422,0.4666666666666667
0.07394366197183098,0.4666666666666667
0.07570422535211267,0.5
0.08098591549295775,0.5
0.08274647887323944,0.5333333333333333
0.09330985915492958,0.5333333333333333
0.09507042253521127,0.5666666666666667
0.09683098591549295,0.5666666666666667
0.09859154929577464,0.6
0.09859154929577464,0.6
0.10035211267605634,0.6333333333333333
0.11619718309859155,0.6333333333333333
0.11795774647887323,0.6666666666666666
0.14612676056338028,0.6666666666666666
0.14788732394366197,0.7
0.18485915492957747,0.7
0.18661971830985916,0.7333333333333333
0.1954225352112676,0.7333333333333333
0.19718309859154928,0.7666666666666667
0.20598591549295775,0.7666666666666667
0.20774647887323944,0.8
0.2623239436619718,0.8
0.2640845070422535,0.8333333333333334
0.26936619718309857,0.8333333333333334
0.2711267605633803,0.8666666666666667
0.2834507042253521,0.8666666666666667
0.2852112676056338,0.9
0.44014084507042256,0.9
0.44190140845070425,0.9333333333333333
0.7007042253521126,0.9333333333333333
0.7024647887323944,0.9666666666666667
0.7411971830985915,0.9666666666666667
0.7429577464788732,1.0
1.0,1.0
1.0,1.0
