x,y
0.0,0.0
0.0017605633802816902,0.03333333333333333
0.0017605633802816902,0.03333333333333333
0.0035211267605633804,0.06666666666666667
0.00528169014084507,0.06666666666666667
0.007042253521126761,0.1
0.017605633802816902,0.1
0.01936619718309859,0.13333333333333333
0.01936619718309859,0.13333333333333333
0.02112676056338028,0.16666666666666666
0.02112676056338028,0.16666666666666666
0.022887323943661973,0.2
0.02464788732394366,0.2
0.02640845070422535,0.23333333333333334
0.03169014084507042,0.23333333333333334
0.03345070422535211,0.26666666666666666
0.035211267605633804,0.26666666666666666
0.03697183098591549,0.3
0.03697183098591549,0.3
0.03873239436619718,0.3333333333333333
0.03873239436619718,0.3333333333333333
0.040492957746478875,0.36666666666666664
0.04401408450704225,0.36666666666666664
0.045774647887323945,0.4
0.0528169014084507,0.4
0.05457746478873239,0.43333333333333335
0.056338028169014086,0.43333333333333335
0.058098591549295774,0.4666666666666667
0.05985915492957746,0.4666666666666667
0.061619718309859156,0.5
0.061619718309859156,0.5
0.06338028169014084,0.5333333333333333
0.06338028169014084,0.5333333333333333
0.06514084507042253,0.5666666666666667
0.07394366197183098,0.5666666666666667
0.07570422535211267,0.6
0.08626760563380281,0.6
0.0880281690140845,0.6333333333333333
0.0880281690140845,0.6333333333333333
0.0897887323943662,0.6666666666666666
0.09154929577464789,0.6666666666666666
0.09330985915492958,0.7
0.12852112676056338,0.7
0.13028169014084506,0.7333333333333333
0.14612676056338028,0.7333333333333333
0.14788732394366197,0.7666666666666667
0.18485915492957747,0.7666666666666667
0.18661971830985916,0.8
0.198943661971831,0.8
0.2007042253521127,0.8333333333333334
0.25880281690140844,0.8333333333333334
0.2605633802816901,0.8666666666666667
0.26936619718309857,0.8666666666666667
0.2711267605633803,0.9
0.2764084507042254,0.9
0.27816901408450706,0.9333333333333333
0.4735915492957746,0.9333333333333333
0.4753521126760563,0.9666666666666667
0.5316901408450704,0.9666666666666667
0.5334507042253521,1.0
1.0,1.0
1.0,1.0
