x,y
1.0,0.10652920962199312
0.967741935483871,0.234375
0.9354838709677419,0.23577235772357724
0.9032258064516129,0.25925925925925924
0.8709677419354839,0.2903225806451613
0.8387096774193549,0.40625
0.8064516129032258,0.4098360655737705
0.7741935483870968,0.43636363636363634
0.7419354838709677,0.46938775510204084
0.7096774193548387,0.4888888888888889
0.6774193548387096,0.4772727272727273
0.6451612903225806,0.4878048780487805
0.6129032258064516,0.48717948717948717
0.5806451612903226,0.5
0.5483870967741935,0.53125
0.5161290322580645,0.6153846153846154
0.4838709677419355,0.6
0.45161290322580644,0.6666666666666666
0.41935483870967744,0.6842105263157895
0.3870967741935484,0.75
0.3548387096774194,0.7333333333333333
0.3225806451612903,0.7142857142857143
0.2903225806451613,0.6923076923076923
0.25806451612903225,0.7272727272727273
0.22580645161290322,0.7
0.1935483870967742,0.75
0.16129032258064516,0.8333333333333334
0.12903225806451613,1.0
0.0967741935483871,1.0
0.06451612903225806,1.0
0.03225806451612903,1.0
0.0,1.0
